time,os,network interface,gps latitude,gps longitude,gps accuracy,ssid,bssid,wi-fi standard,frequency,channel,channel width,rssi,rssi+100,noise level,network delay (ms)
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-82.5,17.5,,
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:c4:fe,802.11ac,5GHz,100,80,-84.5,15.5,,
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-60,40,,36
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-84.5,15.5,,
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-70,30,,
1697165171,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-83.5,16.5,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,00:b7:71:16:ea:ce,802.11ac,5GHz,64,80,-88,12,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b4:82:7a,802.11ac,5GHz,132,80,-90,10,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-82.5,17.5,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:c4:fe,802.11ac,5GHz,100,80,-84.5,15.5,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-66.5,33.5,,23
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-84.5,15.5,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-70,30,,
1697165184,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917926,151.231512,4.9,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-83.5,16.5,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b5:c6:ae,802.11ac,5GHz,132,80,-88,12,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b5:98:81,802.11n,2.4GHz,1,40,-65,35,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-71.5,28.5,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,00:b7:71:16:ea:ce,802.11ac,5GHz,64,80,-88,12,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b4:82:7a,802.11ac,5GHz,132,80,-90,10,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,00:ea:bd:e3:bc:2e,802.11ac,5GHz,64,80,-80,20,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-82.5,17.5,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b5:c4:fe,802.11ac,5GHz,100,80,-84.5,15.5,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-73.5,26.5,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-73.5,26.5,,36
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-70,30,,
1697165198,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917942,151.23163,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-77,23,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b5:c6:ae,802.11ac,5GHz,132,80,-88,12,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b5:98:81,802.11n,2.4GHz,1,40,-65,35,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-71.5,28.5,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,00:b7:71:16:ea:ce,802.11ac,5GHz,64,80,-88,12,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b4:82:7a,802.11ac,5GHz,132,80,-90,10,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,00:ea:bd:e3:bc:2e,802.11ac,5GHz,64,80,-80,20,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-82.5,17.5,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b5:c4:fe,802.11ac,5GHz,100,80,-84.5,15.5,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-83.5,16.5,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-80.5,19.5,,43
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-75,25,,
1697165218,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917989,151.231812,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-77,23,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,08:cc:68:b5:c6:ae,802.11ac,5GHz,132,80,-88,12,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,08:cc:68:b5:98:81,802.11n,2.4GHz,1,40,-65,35,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-71.5,28.5,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,00:b7:71:16:e9:0e,802.11ac,5GHz,64,80,-89,11,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,08:cc:68:b4:82:7a,802.11ac,5GHz,132,80,-90,10,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,00:ea:bd:e3:bc:2e,802.11ac,5GHz,64,80,-80,20,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-83.5,16.5,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-77,23,,63
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-75,25,,
1697165239,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917997,151.231968,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-70,30,,30
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-67.5,32.5,,23
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-81,19,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b5:c6:ae,802.11ac,5GHz,132,80,-88,12,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b5:98:81,802.11n,2.4GHz,1,40,-65,35,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-71.5,28.5,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,00:b7:71:16:e9:0e,802.11ac,5GHz,64,80,-89,11,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b5:f7:31,802.11n,2.4GHz,1,40,-81,19,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,00:ea:bd:e3:bc:2e,802.11ac,5GHz,64,80,-80,20,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-83.5,16.5,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-89,11,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-75,25,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-82.5,17.5,,
1697165262,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918086,151.232153,4.7,uniwide,08:cc:68:b4:82:7a,802.11ac,5GHz,132,80,-90,10,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,08:cc:68:b5:c6:ae,802.11ac,5GHz,132,80,-88,12,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,54:78:1a:bf:66:21,802.11n,2.4GHz,11,40,-77,23,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,08:cc:68:b5:98:81,802.11n,2.4GHz,1,40,-65,35,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,1c:e6:c7:0d:5c:a1,802.11n,2.4GHz,11,40,-71.5,28.5,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,00:b7:71:16:e9:0e,802.11ac,5GHz,64,80,-89,11,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,00:ea:bd:e3:bc:2e,802.11ac,5GHz,64,80,-80,20,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-83.5,16.5,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-89,11,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-75,25,,
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-84.5,15.5,,33
1697165289,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918056,151.231937,4.47,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,54:78:1a:bf:66:21,802.11n,2.4GHz,11,40,-77,23,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,00:b7:71:16:e9:0e,802.11ac,5GHz,64,80,-89,11,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-83.5,16.5,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-89,11,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,a8:9d:21:85:19:ea,802.11ac,5GHz,52,80,-75,25,,
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-83.5,16.5,,27
1697165317,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.918009,151.231737,4.14,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,00:ea:bd:e3:b3:5e,802.11ac,5GHz,52,80,-89,11,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,54:78:1a:bf:66:21,802.11n,2.4GHz,11,40,-77,23,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,00:b7:71:16:e9:0e,802.11ac,5GHz,64,80,-89,11,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-89,11,,
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-85.5,14.5,,35
1697165341,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917993,151.231506,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,54:78:1a:bf:66:21,802.11n,2.4GHz,11,40,-77,23,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-89,11,,
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-83.5,16.5,,32
1697165362,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917959,151.231299,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,1c:e6:c7:f0:20:21,802.11n,2.4GHz,6,40,-61,39,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,54:78:1a:bf:66:21,802.11n,2.4GHz,11,40,-77,23,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,54:78:1a:bf:7e:21,802.11n,2.4GHz,1,40,-65,35,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-73.5,26.5,,67
1697165378,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917911,151.231184,4.7,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,00:ea:bd:e3:b3:51,802.11n,2.4GHz,1,40,-89,11,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,08:cc:68:b4:66:c1,802.11n,2.4GHz,11,40,-90,10,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-71.5,28.5,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-70,30,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,08:cc:68:b4:87:5e,802.11ac,5GHz,112,80,-92,8,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,84:78:ac:98:48:46,802.11ac,5GHz,48,80,-85.5,14.5,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-87,13,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-71.5,28.5,,
1697165393,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.91794,151.231289,4.72,uniwide,1c:e6:c7:f0:20:26,802.11ac,5GHz,52,80,-77,23,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,a8:9d:21:71:d4:ee,802.11ac,5GHz,136,80,-71,29,,26
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,d0:72:dc:04:b9:0e,802.11ac,5GHz,104,80,-70,30,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,54:78:1a:bf:63:d6,802.11ac,5GHz,48,80,-81,19,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,84:78:ac:98:48:46,802.11ac,5GHz,48,80,-80,20,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,1c:e6:c7:0d:5c:ae,802.11n,5GHz,40,40,-84.5,15.5,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,08:cc:68:b5:f7:3e,802.11ac,5GHz,112,80,-87,13,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,a8:9d:21:71:d4:e1,802.11n,2.4GHz,11,40,-70,30,,
1697165408,Windows 10,Intel(R) Wireless-AC 9560 160MHz,-33.917939,151.231488,4.25,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,5GHz,40,80,-70,30,,
